"S.No.","Zone & Circle","Ward Name","Vehicle Number","Route Name","Total","Covered","Not Covered","Coverage","Date","Route In Time","Route Out Time"
"1130","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","31","92","25","01-01-2026","08:45 AM","11:27 AM"
"1131","3","06-Aduki","M223 UP85AG0959","W6R1","365","91","274","24","01-01-2026","08:39 AM","10:40 AM"
"1132","2","03-Girdharpur","M126  UP85AG0799","W3R1","289","72","217","24","04-01-2026","07:58 AM","08:44 AM"
"1133","4","34-Radhaniwas","DL51GD9441","W34R3","557","138","419","24","02-01-2026","12:02 PM","12:48 PM"
"1134","2","56-Mandi Randas","M016 UP14PT7747","W56R3","57","14","43","24","08-01-2026","07:30 AM","10:25 AM"
"1135","4","70-Biharipur","M260 UP85ET 7859","W70R1","159","39","120","24","02-01-2026","07:38 AM","08:59 AM"
"1136","1","23-Aheer Pada","M072   UP85AG0803","W23R1","206","50","156","24","09-01-2026","07:56 AM","09:50 AM"
"1137","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","449","108","341","24","04-01-2026","10:03 AM","11:24 AM"
"1138","2","03-Girdharpur","M006 UP14PT8096","W3R4","160","38","122","23","09-01-2026","08:06 AM","10:34 AM"
"1139","3","57-Balajipuram","M102   UP85AG0758","W57R1","962","228","734","23","05-01-2026","08:01 AM","08:48 AM"
"1140","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","17","4","13","23","09-01-2026","08:07 AM","09:10 AM"
"1141","1","35-Bankhandi","M132    UP85AG0770","W35R1","164","38","126","23","08-01-2026","08:08 AM","01:43 PM"
"1142","1","05-Bharatpur Gate","M013 UP14PT7750","W5R2","65","15","50","23","01-01-2026","09:11 AM","09:57 AM"
"1143","1","64-Ghati Bahalray","RJ06GD5309","W64R2","66","15","51","22","09-01-2026","08:16 AM","09:45 AM"
"1144","4","51-Gaushala Nagar","M244 UP85AG0789_C","W51R3","629","142","487","22","07-01-2026","07:54 AM","08:49 AM"
"1145","3","01-Birjapur","M108    UP85AG0796","W1R1","521","116","405","22","06-01-2026","08:39 AM","10:19 AM"
"1146","2","16-Bakalpur","M255 UP85ET 7849","W16R3","404","88","316","21","04-01-2026","08:56 AM","10:09 AM"
"1147","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","519","113","406","21","08-01-2026","07:59 AM","09:16 AM"
"1148","1","35-Bankhandi","MR045-70145206","W35MR1","47","10","37","21","02-01-2026","07:36 AM","11:47 AM"
"1149","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","301","63","238","20","07-01-2026","09:25 AM","10:06 AM"
"1150","2","30-Krishna Nagar Second","M127   UP85AG0762","W30R2","430","89","341","20","09-01-2026","09:45 AM","11:53 AM"
"1151","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","25","98","20","03-01-2026","08:42 AM","12:14 PM"
"1152","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","108","424","20","02-01-2026","10:06 AM","11:08 AM"
"1153","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","443","86","357","19","02-01-2026","07:04 AM","08:30 AM"
"1154","2","03-Girdharpur","M126  UP85AG0799","W3R1","289","56","233","19","02-01-2026","10:45 AM","11:19 AM"
"1155","4","13-Sunrakh","M113   UP85AGT0966","W13R1","271","52","219","19","06-01-2026","09:29 AM","11:20 AM"
"1156","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","449","85","364","18","08-01-2026","09:32 AM","10:44 AM"
"1157","3","10-Aurangabad First","M268 UP85ET 7848","W10R2","102","19","83","18","04-01-2026","07:47 AM","07:50 AM"
"1158","3","10-Aurangabad First","M268 UP85ET 7848","W10R2","102","19","83","18","09-01-2026","10:12 AM","10:12 AM"
"1159","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","301","56","245","18","09-01-2026","08:57 AM","11:17 AM"
"1160","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","449","83","366","18","06-01-2026","07:07 AM","08:14 AM"
"1161","1","65-Holi Gali","UP14PT7749","W65R1","38","7","31","18","03-01-2026","07:26 AM","07:42 AM"
"1162","2","56-Mandi Randas","M262 UP85ET 7851","W56R5","11","2","9","18","05-01-2026","08:22 AM","08:22 AM"
"1163","2","58-Gau Ghat","M111  UP85AG0882","W58R2","127","23","104","18","03-01-2026","07:43 AM","09:03 AM"
"1164","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","22","101","17","02-01-2026","08:35 AM","10:10 AM"
"1165","2","44-Radhika Bihar","M012 UP14PT7946","W44R2","403","72","331","17","04-01-2026","08:32 AM","12:21 PM"
"1166","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","310","55","255","17","08-01-2026","07:06 AM","12:15 PM"
"1167","2","30-Krishna Nagar Second","M127   UP85AG0762","W30R2","408","72","336","17","06-01-2026","10:36 AM","11:42 AM"
"1168","4","69-Ratan Chhatri","UP85FT2584","W69R2","128","22","106","17","02-01-2026","07:34 AM","10:19 PM"
"1169","1","65-Holi Gali","UP14PT7749","W65R1","38","6","32","15","04-01-2026","07:14 AM","07:15 AM"
"1170","1","65-Holi Gali","UP14PT7749","W65R1","38","6","32","15","07-01-2026","07:14 AM","07:15 AM"
"1171","2","20-Krishna Nagar First","M116 UP85AG0768","W20R2","511","80","431","15","08-01-2026","11:45 AM","12:13 PM"
"1172","1","22-Badhri Nagar","RJO6GD1723","W22R1","361","55","306","15","05-01-2026","10:09 AM","01:44 PM"
"1173","3","06-Aduki","M273 UP85ET 7846","W6R4","299","44","255","14","07-01-2026","11:04 AM","11:27 AM"
"1174","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","18","105","14","04-01-2026","09:16 AM","10:21 AM"
"1175","2","31-Navneet Nagar","M001 UP14PT7952","W31R2","187","27","160","14","09-01-2026","08:46 AM","09:23 AM"
"1176","2","43-Ganeshra","M036 UP14PT8105_C","W43R2","347","50","297","14","05-01-2026","08:04 AM","12:06 PM"
"1177","2","43-Ganeshra","M036 UP14PT8105_C","W43R2","347","49","298","14","03-01-2026","07:51 AM","08:26 AM"
"1178","2","43-Ganeshra","M036 UP14PT8105_C","W43R2","347","49","298","14","01-01-2026","07:22 AM","07:53 AM"
"1179","2","56-Mandi Randas","M016 UP14PT7747","W56R3","57","8","49","14","09-01-2026","07:44 AM","07:46 AM"
"1180","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","17","106","13","06-01-2026","08:56 AM","11:21 AM"
"1181","3","06-Aduki","M273 UP85ET 7846","W6R4","298","41","257","13","05-01-2026","10:45 AM","11:12 AM"
"1182","4","62-Mathura Darwaza","UP85FT2585","W62R1","369","50","319","13","01-01-2026","07:11 AM","12:58 PM"
"1183","2","43-Ganeshra","M036 UP14PT8105_C","W43R2","358","48","310","13","09-01-2026","09:38 AM","09:56 AM"
"1184","2","43-Ganeshra","M036 UP14PT8105_C","W43R2","358","48","310","13","07-01-2026","08:48 AM","09:06 AM"
"1185","1","18-General ganj","M174 UP85AG0771","W18R3","113","15","98","13","03-01-2026","08:03 AM","10:22 AM"
"1186","2","54-Pratap Nagar","M108    UP85AG0796","W54R1","664","88","576","13","08-01-2026","11:33 AM","12:20 PM"
"1187","4","51-Gaushala Nagar","M244 UP85AG0789_C","W51R3","629","83","546","13","05-01-2026","11:15 AM","11:33 AM"
"1188","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","185","23","162","12","02-01-2026","07:56 AM","08:08 AM"
"1189","3","06-Aduki","M273 UP85ET 7846","W6R4","298","37","261","12","01-01-2026","10:48 AM","11:06 AM"
"1190","1","05-Bharatpur Gate","M013 UP14PT7750","W5R2","65","8","57","12","04-01-2026","07:17 AM","07:17 AM"
"1191","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","15","108","12","09-01-2026","08:53 AM","11:47 AM"
"1192","4","66-Keshighat","M264 UP85ET 7867","W66R1","198","24","174","12","08-01-2026","11:44 AM","12:05 PM"
"1193","3","06-Aduki","M273 UP85ET 7846","W6R4","298","36","262","12","03-01-2026","10:40 AM","10:54 AM"
"1194","1","05-Bharatpur Gate","MR030-70143656","W5MR1","25","3","22","12","01-01-2026","10:06 AM","10:11 AM"
"1195","3","06-Aduki","M273 UP85ET 7846","W6R4","299","35","264","11","09-01-2026","10:38 AM","10:53 AM"
"1196","1","18-General ganj","M174 UP85AG0771","W18R3","114","13","101","11","05-01-2026","10:23 AM","11:11 AM"
"1197","2","60-Jagannath Puri","M207 UP85AG0965","W60R2","390","44","346","11","02-01-2026","11:47 AM","12:19 PM"
"1198","1","14-Lakshmi Nagar Yamunapar","M124 DL51EV0233","W14R2","162","18","144","11","08-01-2026","09:43 AM","10:37 AM"
"1199","2","20-Krishna Nagar First","M116 UP85AG0768","W20R1","527","57","470","10","08-01-2026","11:35 AM","11:45 AM"
"1200","2","30-Krishna Nagar Second","M009 UP14PT7717","W30R1","158","16","142","10","06-01-2026","10:37 AM","10:54 AM"
"1201","2","03-Girdharpur","M006 UP14PT8096","W3R4","160","16","144","10","08-01-2026","08:28 AM","08:51 AM"
"1202","1","14-Lakshmi Nagar Yamunapar","M124 DL51EV0233","W14R2","157","15","142","9","05-01-2026","08:49 AM","09:48 AM"
"1203","1","63-Maliyaan Sadar","M180 UP85AG0685","W63R2","356","34","322","9","07-01-2026","07:57 AM","08:07 AM"
"1204","2","58-Gau Ghat","M111  UP85AG0882","W58R2","127","12","115","9","09-01-2026","08:32 AM","08:38 AM"
"1205","1","35-Bankhandi","M008 UP14PT7996","W35R2","219","20","199","9","09-01-2026","10:53 AM","11:19 AM"
"1206","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","3","30","9","03-01-2026","11:15 AM","12:08 PM"
"1207","3","59-Maholi Second","M233 UP85ET 7835","W59R2","112","10","102","8","02-01-2026","07:30 AM","09:59 AM"
"1208","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","370","33","337","8","06-01-2026","08:13 AM","08:47 AM"
"1209","2","60-Jagannath Puri","M207 UP85AG0965","W60R2","397","34","363","8","04-01-2026","10:38 AM","05:14 PM"
"1210","1","14-Lakshmi Nagar Yamunapar","M124 DL51EV0233","W14R2","157","13","144","8","01-01-2026","07:55 AM","09:37 AM"
"1211","1","14-Lakshmi Nagar Yamunapar","M124 DL51EV0233","W14R2","157","13","144","8","04-01-2026","08:32 AM","11:02 AM"
"1212","1","14-Lakshmi Nagar Yamunapar","M124 DL51EV0233","W14R2","157","13","144","8","06-01-2026","08:42 AM","09:31 AM"
"1213","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","10","113","8","07-01-2026","10:34 AM","11:17 AM"
"1214","3","59-Maholi Second","M233 UP85ET 7835","W59R2","112","9","103","8","05-01-2026","07:59 AM","08:05 AM"
"1215","1","14-Lakshmi Nagar Yamunapar","M124 DL51EV0233","W14R2","162","13","149","8","07-01-2026","09:11 AM","09:12 AM"
"1216","4","25-Chharaura","M267 UP85ET 7855","W25R2","400","32","368","8","02-01-2026","07:51 AM","07:59 AM"
"1217","1","18-General ganj","M027 UP14PT8097","W18R2","218","17","201","7","08-01-2026","02:58 PM","02:58 PM"
"1218","2","60-Jagannath Puri","M207 UP85AG0965","W60R2","414","31","383","7","08-01-2026","09:48 AM","01:16 PM"
"1219","2","44-Radhika Bihar","M012 UP14PT7946","W44R2","403","29","374","7","01-01-2026","08:27 AM","10:10 AM"
"1220","3","59-Maholi Second","M233 UP85ET 7835","W59R2","113","8","105","7","07-01-2026","08:00 AM","08:05 AM"
"1221","2","16-Bakalpur","UP85FT2579","W16R1","440","31","409","7","01-01-2026","11:16 AM","02:35 PM"
"1222","4","25-Chharaura","M267 UP85ET 7855","W25R2","400","28","372","7","01-01-2026","07:56 AM","08:00 AM"
"1223","2","03-Girdharpur","M126  UP85AG0799","W3R1","289","20","269","6","08-01-2026","10:20 AM","10:27 AM"
"1224","3","10-Aurangabad First","M268 UP85ET 7848","W10R2","89","6","83","6","01-01-2026","11:05 AM","11:05 AM"
"1225","3","10-Aurangabad First","M268 UP85ET 7848","W10R2","89","6","83","6","02-01-2026","09:43 AM","09:44 AM"
"1226","2","44-Radhika Bihar","M012 UP14PT7946","W44R2","403","27","376","6","02-01-2026","08:34 AM","11:28 AM"
"1227","2","20-Krishna Nagar First","M116 UP85AG0768","W20R1","527","35","492","6","09-01-2026","07:57 AM","08:45 AM"
"1228","4","67-Kemar Van","M222 UP85AG0952","W67R3","76","5","71","6","08-01-2026","08:35 AM","08:35 AM"
"1229","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","229","15","214","6","09-01-2026","07:36 AM","07:49 AM"
"1230","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","8","115","6","08-01-2026","11:29 AM","01:14 PM"
"1231","2","44-Radhika Bihar","M012 UP14PT7946","W44R2","403","26","377","6","06-01-2026","08:43 AM","09:02 AM"
"1232","4","66-Keshighat","MR028-70148226","W66R2","80","5","75","6","05-01-2026","09:33 AM","09:33 AM"
"1233","2","20-Krishna Nagar First","UP85FT2581","W20R1","527","32","495","6","05-01-2026","01:02 PM","02:08 PM"
"1234","3","10-Aurangabad First","M268 UP85ET 7848","W10R2","102","6","96","5","08-01-2026","11:18 AM","11:18 AM"
"1235","2","58-Gau Ghat","M111  UP85AG0882","W58R2","127","7","120","5","01-01-2026","07:41 AM","07:46 AM"
"1236","1","07-Lohvan","M259 UP85ET 7852","W7R1","520","28","492","5","02-01-2026","10:30 AM","10:55 AM"
"1237","1","07-Lohvan","M259 UP85ET 7852","W7R1","546","28","518","5","06-01-2026","10:47 AM","10:57 AM"
"1238","2","60-Jagannath Puri","M207 UP85AG0965","W60R2","414","21","393","5","07-01-2026","10:51 AM","01:20 PM"
"1239","2","44-Radhika Bihar","M012 UP14PT7946","W44R2","403","20","383","4","03-01-2026","08:36 AM","11:23 AM"
"1240","1","07-Lohvan","M259 UP85ET 7852","W7R1","547","27","520","4","08-01-2026","10:25 AM","10:45 AM"
"1241","1","19-Ramnagar Yamunapar","RJ06GD5309","W19R2","460","22","438","4","03-01-2026","07:00 AM","12:10 PM"
"1242","2","31-Navneet Nagar","M237 UP85ET 7866","W31R1","320","15","305","4","04-01-2026","08:07 AM","12:47 PM"
"1243","3","15-Maholi First","M057 UP85AG0774","W15R2","628","29","599","4","01-01-2026","09:51 AM","10:41 AM"
"1244","3","06-Aduki","M273 UP85ET 7846","W6R2","295","13","282","4","07-01-2026","08:25 AM","08:25 AM"
"1245","1","05-Bharatpur Gate","MR030-70143656","W5MR1","25","1","24","4","06-01-2026","07:29 AM","07:29 AM"
"1246","1","05-Bharatpur Gate","MR030-70143656","W5MR1","25","1","24","4","02-01-2026","08:10 AM","08:10 AM"
"1247","1","05-Bharatpur Gate","MR030-70143656","W5MR1","25","1","24","4","07-01-2026","08:26 AM","08:26 AM"
"1248","1","05-Bharatpur Gate","MR030-70143656","W5MR1","25","1","24","4","04-01-2026","07:22 AM","07:22 AM"
"1249","2","58-Gau Ghat","M111  UP85AG0882","W58R2","127","5","122","3","04-01-2026","08:21 AM","08:34 AM"
"1250","2","58-Gau Ghat","M111  UP85AG0882","W58R2","127","5","122","3","07-01-2026","09:01 AM","09:07 AM"
"1251","2","60-Jagannath Puri","M207 UP85AG0965","W60R2","390","15","375","3","01-01-2026","09:04 AM","12:29 PM"
"1252","2","20-Krishna Nagar First","UP85FT2581","W20R2","510","18","492","3","05-01-2026","07:45 AM","12:59 PM"
"1253","2","20-Krishna Nagar First","M010 UP14PT8107","W20R2","510","18","492","3","04-01-2026","07:53 AM","07:53 AM"
"1254","2","60-Jagannath Puri","M207 UP85AG0965","W60R2","397","14","383","3","05-01-2026","11:28 AM","11:34 AM"
"1255","1","61-Chaubia Para","MR022-70148549","W61WR3","114","4","110","3","03-01-2026","07:37 AM","07:52 AM"
"1256","2","45-Birla Mandir","M058 UP85AG0950","W45R1","345","12","333","3","06-01-2026","10:35 AM","10:37 AM"
"1257","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","4","119","3","05-01-2026","10:02 AM","10:03 AM"
"1258","1","07-Lohvan","M259 UP85ET 7852","W7R1","546","15","531","2","04-01-2026","10:39 AM","11:12 AM"
"1259","2","44-Radhika Bihar","M012 UP14PT7946","W44R2","403","11","392","2","05-01-2026","09:00 AM","09:11 AM"
"1260","2","16-Bakalpur","M078   UP85AG0757","W16R5","302","8","294","2","03-01-2026","12:38 PM","12:38 PM"
"1261","3","59-Maholi Second","UP85AG0777","W59R3","77","2","75","2","05-01-2026","08:32 AM","08:55 AM"
"1262","3","59-Maholi Second","UP85AG0777","W59R3","77","2","75","2","03-01-2026","08:22 AM","08:46 AM"
"1263","2","20-Krishna Nagar First","M129   UP85AG0780","W20R2","511","13","498","2","07-01-2026","10:45 AM","10:45 AM"
"1264","2","31-Navneet Nagar","M001 UP14PT7952","W31R2","187","4","183","2","07-01-2026","09:21 AM","09:21 AM"
"1265","1","07-Lohvan","M259 UP85ET 7852","W7R1","546","10","536","1","05-01-2026","09:55 AM","10:09 AM"
"1266","1","07-Lohvan","M259 UP85ET 7852","W7R1","547","10","537","1","07-01-2026","09:23 AM","10:13 AM"
"1267","1","19-Ramnagar Yamunapar","M023 UP14PT7726","W19R1","332","6","326","1","01-01-2026","10:49 AM","10:49 AM"
"1268","1","07-Lohvan","M259 UP85ET 7852","W7R1","547","9","538","1","09-01-2026","10:25 AM","10:32 AM"
"1269","1","07-Lohvan","M259 UP85ET 7852","W7R1","520","8","512","1","03-01-2026","09:33 AM","09:41 AM"
"1270","4","08-Atas","M204 UP85AG0955","W8R2","211","3","208","1","06-01-2026","09:05 AM","09:05 AM"
"1271","1","35-Bankhandi","M008 UP14PT7996","W35R2","219","3","216","1","07-01-2026","11:17 AM","11:17 AM"
"1272","1","19-Ramnagar Yamunapar","RJ06GD5309","W19R2","461","6","455","1","05-01-2026","11:12 AM","12:07 PM"
"1273","3","10-Aurangabad First","M268 UP85ET 7848","W10R3","154","2","152","1","02-01-2026","10:47 AM","10:47 AM"
"1274","3","59-Maholi Second","UP85AG0777","W59R3","77","1","76","1","08-01-2026","08:33 AM","08:33 AM"
"1275","3","59-Maholi Second","UP85AG0777","W59R3","77","1","76","1","01-01-2026","08:36 AM","08:36 AM"
"1276","1","19-Ramnagar Yamunapar","RJ06GD5309","W19R2","460","5","455","1","02-01-2026","07:05 AM","10:49 AM"
"1277","1","19-Ramnagar Yamunapar","RJ06GD5309","W19R2","461","5","456","1","04-01-2026","10:02 AM","10:42 AM"
"1278","2","31-Navneet Nagar","M001 UP14PT7952","W31R2","187","2","185","1","03-01-2026","05:04 PM","05:04 PM"
"1279","3","06-Aduki","M273 UP85ET 7846","W6R3","396","4","392","1","06-01-2026","10:18 AM","10:54 AM"
"1280","3","06-Aduki","M273 UP85ET 7846","W6R3","397","4","393","1","02-01-2026","10:13 AM","10:53 AM"
